	reference	I	II	III	IV	V	VI	VII	VIII	IX	X	XI	XII	XIII	MHET_I	MHET_II
SRR23247757	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR23247758	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR23247759	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41518631744195655	0.0
SRR23247761	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.614255531298805	0.0
SRR23247762	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR23247763	1000.0	0.0	0.6743339681334842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47699745681255434	0.0
SRR23247764	1000.0	0.0	0.7593302210814117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26712152420185376	0.0
SRR23247765	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18475130756863462	0.0
SRR23247791	1000.0	0.0	0.9405650177689218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3308773366079956	0.0
SRR23247792	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5208282	1000.0	0.0	1.20007355943846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8327302646251208	0.0
SRR5208283	1000.0	0.0	0.2665277491731582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.608840491416098	0.0
SRR5208337	1000.0	0.0	0.2856765509796266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8768415096324402	0.0
SRR5271154	1000.0	0.0	0.7858571773000659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.109287592585703	0.0
SRR5271155	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8923577377259947	0.0
SRR5271156	1000.0	0.0	1.4126058907367578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.223180424995432	0.0
SRR5271157	1000.0	0.0	1.8899240395914854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2365086661874098	0.0
SRR5271163	1000.0	0.0	2.0537531572623164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1805032293145186	0.0
SRR5271165	1000.0	0.0	0.804082355901741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.093588683121121	0.0
SRR5271166	1000.0	0.0	1.4270919453814441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.594317207508389	0.0
SRR5271167	1000.0	0.0	1.9129330124678843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0803324757967108	0.0
SRR5271168	1000.0	0.0	0.3822797184443308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5021190467976688	0.0
SRR5271169	1000.0	0.0	0.29420283227389826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21230021230021232	0.0	0.0	0.0	1.9766052396213971	0.0
SRR5271170	1000.0	0.0	0.7703591888387294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0869246546856475	0.0
SRR5277367	1000.0	0.0	1.4214329458455264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8022182567334244	0.0
SRR5440529	1000.0	0.0	0.0	0.0	0.0	0.9317108712988302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5440530	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5440531	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6865340278370762	0.0
SRR5440532	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5440533	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2019831068674256	0.0
SRR5440534	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8827967806841045	0.0
SRR5440535	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4108352144469525	0.0
SRR6307339	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6490520	1000.0	0.0	2.36620553488463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5849197574112185	0.0
SRR6490523	1000.0	0.0	0.6608775550166442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6491179	1000.0	0.0	0.42656656571257945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17149717029669012	0.0
SRR6505091	1000.0	0.0	0.7316999450910194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1204902153507723	0.0
